asset_id,portfolio,portfolio_type,asset_group,name,type,business_category,owner,municipality_anchor,price_area,lat,lon,annual_consumption_mwh,base_kw,peak_kw,flex_kw,profile,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
ENT-DEMO-0291,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #41,business_load,municipal_site,Entelios customer demo,Drammen,NO1,59.791671,10.218933,539.2,61.6,567.7,123.3,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0292,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #42,business_load,municipal_site,Entelios customer demo,Drammen,NO1,59.77126,10.263753,1933.7,220.7,593.4,94.7,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0293,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #43,business_load,municipal_site,Entelios customer demo,Asker,NO1,59.782426,10.330489,1860.7,212.4,245.3,30.7,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0294,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #44,business_load,municipal_site,Entelios customer demo,Asker,NO1,59.791345,10.426887,1602.5,182.9,152.0,20.9,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0295,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #45,business_load,municipal_site,Entelios customer demo,Asker,NO1,59.854278,10.411766,813.9,92.9,642.8,159.8,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0296,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #46,business_load,municipal_site,Entelios customer demo,Asker,NO1,59.82635,10.488714,1564.7,178.6,556.8,126.7,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0297,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #47,business_load,municipal_site,Entelios customer demo,Asker,NO1,59.888506,10.586149,1016.8,116.1,592.4,59.7,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0298,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #48,business_load,municipal_site,Entelios customer demo,Oslo,NO1,59.861683,10.663107,1047.7,119.6,303.0,34.9,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0299,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #49,business_load,municipal_site,Entelios customer demo,Oslo,NO1,59.874434,10.723979,1064.1,121.5,327.7,80.7,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0300,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #50,business_load,municipal_site,Entelios customer demo,Oslo,NO1,59.94422,10.784679,1665.5,190.1,202.2,33.4,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0301,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #1,business_load,ev_charging_depot,Entelios customer demo,Kristiansand,NO2,58.137978,7.993273,4097.7,467.8,1430.1,491.1,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0302,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #2,business_load,ev_charging_depot,Entelios customer demo,Kristiansand,NO2,58.145103,7.96996,2558.4,292.1,483.1,263.4,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0303,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #3,business_load,ev_charging_depot,Entelios customer demo,Kristiansand,NO2,58.217018,7.974766,3100.7,354.0,999.3,406.5,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0304,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #4,business_load,ev_charging_depot,Entelios customer demo,Vennesla,NO2,58.210817,7.928768,3165.6,361.4,1062.8,571.3,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0305,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #5,business_load,ev_charging_depot,Entelios customer demo,Vennesla,NO2,58.22545,7.986059,1831.0,209.0,1468.9,471.2,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0306,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #6,business_load,ev_charging_depot,Entelios customer demo,Vennesla,NO2,58.258545,7.984722,4751.3,542.4,1763.9,564.9,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0307,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #7,business_load,ev_charging_depot,Entelios customer demo,Vennesla,NO2,58.320622,7.97969,875.2,99.9,1747.4,787.9,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0308,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #8,business_load,ev_charging_depot,Entelios customer demo,Vennesla,NO2,58.372771,7.912375,2952.1,337.0,1786.9,734.7,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0309,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #9,business_load,ev_charging_depot,Entelios customer demo,Evje,NO2,58.489365,7.859499,1535.2,175.3,883.9,437.2,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0310,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #10,business_load,ev_charging_depot,Entelios customer demo,Evje,NO2,58.527793,7.794326,4712.2,537.9,594.9,275.3,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0311,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #11,business_load,ev_charging_depot,Entelios customer demo,Evje,NO2,58.594839,7.828246,2272.5,259.4,577.9,314.0,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0312,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #12,business_load,ev_charging_depot,Entelios customer demo,Evje,NO2,58.679186,7.764925,4941.7,564.1,944.6,407.2,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0313,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #13,business_load,ev_charging_depot,Entelios customer demo,Evje,NO2,58.685597,7.84706,973.0,111.1,1136.1,491.3,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0314,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #14,business_load,ev_charging_depot,Entelios customer demo,Bygland,NO2,58.736481,7.756767,3555.9,405.9,837.8,214.4,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0315,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #15,business_load,ev_charging_depot,Entelios customer demo,Bygland,NO2,58.822771,7.797266,4694.9,535.9,1414.9,441.0,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0316,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #16,business_load,ev_charging_depot,Entelios customer demo,Bygland,NO2,58.861944,7.780944,2353.7,268.7,1148.4,336.4,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0317,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #17,business_load,ev_charging_depot,Entelios customer demo,Bygland,NO2,58.956562,7.880111,3101.3,354.0,1764.9,771.1,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0318,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #18,business_load,ev_charging_depot,Entelios customer demo,Bygland,NO2,58.965093,7.981681,2187.5,249.7,1711.8,539.5,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0319,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #19,business_load,ev_charging_depot,Entelios customer demo,Fyresdal,NO2,59.098588,7.943422,4560.8,520.6,1633.5,723.4,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0320,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #20,business_load,ev_charging_depot,Entelios customer demo,Fyresdal,NO2,59.143421,8.019713,4656.4,531.6,1085.7,351.4,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0321,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #21,business_load,ev_charging_depot,Entelios customer demo,Fyresdal,NO2,59.218622,8.151776,3319.6,378.9,893.2,435.1,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0322,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #22,business_load,ev_charging_depot,Entelios customer demo,Fyresdal,NO2,59.286225,8.278448,3432.6,391.8,1007.5,334.5,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0323,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #23,business_load,ev_charging_depot,Entelios customer demo,Fyresdal,NO2,59.351071,8.322037,3027.9,345.7,837.8,304.2,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0324,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #24,business_load,ev_charging_depot,Entelios customer demo,Seljord,NO2,59.362721,8.41866,2855.9,326.0,1554.4,620.1,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0325,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #25,business_load,ev_charging_depot,Entelios customer demo,Seljord,NO2,59.461812,8.557283,1176.3,134.3,1337.5,636.3,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0326,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #26,business_load,ev_charging_depot,Entelios customer demo,Seljord,NO2,59.501927,8.711423,2860.6,326.6,899.9,271.8,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0327,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #27,business_load,ev_charging_depot,Entelios customer demo,Seljord,NO2,59.526884,8.872859,4181.4,477.3,588.8,206.7,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0328,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #28,business_load,ev_charging_depot,Entelios customer demo,Notodden,NO2,59.546512,9.001064,2212.0,252.5,644.8,290.7,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0329,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #29,business_load,ev_charging_depot,Entelios customer demo,Notodden,NO2,59.529853,9.129321,2133.2,243.5,1001.1,369.2,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0330,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #30,business_load,ev_charging_depot,Entelios customer demo,Notodden,NO2,59.54576,9.171404,1120.1,127.9,447.6,194.6,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0331,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #31,business_load,ev_charging_depot,Entelios customer demo,Notodden,NO2,59.592709,9.350407,3264.7,372.7,362.1,188.7,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0332,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #32,business_load,ev_charging_depot,Entelios customer demo,Notodden,NO2,59.609091,9.339684,4370.5,498.9,628.0,179.6,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0333,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #33,business_load,ev_charging_depot,Entelios customer demo,Kongsberg,NO2,59.635624,9.458697,2434.9,278.0,1370.9,648.8,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0334,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #34,business_load,ev_charging_depot,Entelios customer demo,Kongsberg,NO2,59.619739,9.502806,1971.1,225.0,1555.1,808.0,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0335,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #35,business_load,ev_charging_depot,Entelios customer demo,Kongsberg,NO2,59.685807,9.603843,3122.3,356.4,582.2,152.8,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0336,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #36,business_load,ev_charging_depot,Entelios customer demo,Kongsberg,NO2,59.682137,9.758482,4486.7,512.2,473.4,126.6,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0337,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #37,business_load,ev_charging_depot,Entelios customer demo,Kongsberg,NO2,59.726151,9.806187,3302.1,377.0,1080.1,364.7,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0338,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #38,business_load,ev_charging_depot,Entelios customer demo,Drammen,NO1,59.695601,10.002655,2467.9,281.7,678.8,296.8,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0339,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #39,business_load,ev_charging_depot,Entelios customer demo,Drammen,NO1,59.724115,10.036636,2039.3,232.8,1340.7,585.0,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0340,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #40,business_load,ev_charging_depot,Entelios customer demo,Drammen,NO1,59.770299,10.178911,1570.8,179.3,1110.5,371.3,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0341,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #41,business_load,ev_charging_depot,Entelios customer demo,Drammen,NO1,59.784216,10.234528,2189.8,250.0,568.3,224.9,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0342,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #42,business_load,ev_charging_depot,Entelios customer demo,Drammen,NO1,59.797357,10.297148,1825.9,208.4,1498.1,461.6,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0343,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #43,business_load,ev_charging_depot,Entelios customer demo,Asker,NO1,59.793634,10.304881,4042.0,461.4,640.0,184.3,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0344,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #44,business_load,ev_charging_depot,Entelios customer demo,Asker,NO1,59.827301,10.358177,2398.5,273.8,1189.0,491.8,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0345,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #45,business_load,ev_charging_depot,Entelios customer demo,Asker,NO1,59.836731,10.407673,3241.2,370.0,1179.0,619.5,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0346,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #46,business_load,ev_charging_depot,Entelios customer demo,Asker,NO1,59.838932,10.490724,4144.1,473.1,1115.8,285.2,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
